NaN,NaN,NaN
12.286,-36.107,0.915
12.311,-36.121,0.927
12.336,-36.119,0.95
12.36,-36.091,0.938
12.385,-35.966,0.927
12.41,-35.807,0.927
12.435,-35.741,0.927
12.46,-35.704,0.95
12.485,-35.626,0.938
12.51,-35.467,0.915
12.535,-35.304,0.927
12.56,-35.229,0.927
12.585,-35.21,0.95
12.61,-35.145,0.938
12.635,-35.035,0.927
12.66,-34.995,0.927
12.685,-34.966,0.927
12.71,-35.014,0.95
12.735,-34.984,0.95
12.76,-34.933,0.927
12.785,-34.965,0.927
12.81,-34.989,0.95
12.835,-35.121,0.938
12.86,-35.137,0.95
12.885,-35.139,0.927
12.91,-35.225,0.927
12.935,-35.276,0.962
12.96,-35.415,0.915
12.984,-35.44,0.938
13.009,-35.414,0.962
13.105,-35.304,0.938
13.13,-35.156,0.962
13.155,-35.147,0.974
13.18,-35.167,0.974
13.205,-35.254,0.938
13.23,-35.211,0.95
13.255,-35.162,0.95
13.28,-35.206,0.974
13.305,-35.232,0.974
13.33,-35.364,0.962
13.355,-35.364,0.938
13.38,-35.37,0.974
13.405,-35.422,0.962
13.43,-35.439,0.938
13.455,-35.537,0.974
13.48,-35.501,0.962
13.504,-35.398,0.997
13.529,-35.282,0.938
13.554,-35.252,0.985
13.579,-35.272,0.962
13.604,-35.325,0.962
13.629,-35.294,0.985
13.654,-35.258,0.962
13.679,-35.303,0.962
13.704,-35.349,1.009
13.729,-35.463,0.997
13.754,-35.445,0.985
13.779,-35.406,0.974
13.804,-35.341,0.974
13.829,-35.334,0.985
13.854,-35.374,1.009
13.879,-35.388,1.021
13.904,-35.336,0.985
13.929,-35.25,0.985
13.954,-35.236,1.009
13.979,-35.25,1.021
14.004,-35.321,0.985
14.1,-35.473,1.021
14.125,-35.578,1.009
14.15,-35.594,1.009
14.175,-35.531,1.009
14.2,-35.428,1.032
14.225,-35.428,1.044
14.25,-35.459,1.009
14.275,-35.583,1.044
14.3,-35.57,1.044
14.325,-35.487,1.009
14.35,-35.35,1.021
14.375,-35.319,1.032
14.4,-35.331,1.044
14.425,-35.426,1.032
14.45,-35.398,1.021
14.475,-35.304,1.056
14.5,-35.195,1.032
14.525,-35.164,1.032
14.55,-35.183,1.032
14.575,-35.262,1.056
14.6,-35.328,1.067
14.625,-35.309,1.067
14.65,-35.303,1.032
14.674,-35.253,1.067
14.699,-35.289,1.067
14.724,-35.387,1.044
14.749,-35.546,1.044
14.774,-35.533,1.056
14.799,-35.452,1.056
14.824,-35.309,1.067
14.849,-35.269,1.056
14.874,-35.292,1.056
14.899,-35.389,1.067
14.924,-35.437,1.056
14.949,-35.401,1.056
14.974,-35.322,1.067
14.999,-35.15,1.091
15.024,-35.088,1.067
15.119,-34.985,1.067
15.144,-34.842,1.114
15.168,-34.822,1.056
15.193,-34.881,1.079
15.218,-35.02,1.079
15.243,-35.073,1.114
15.268,-35.058,1.114
15.293,-35.049,1.091
15.318,-34.909,1.091
15.343,-34.856,1.114
15.368,-34.903,1.079
15.393,-35.023,1.091
15.418,-35.136,1.091
15.443,-35.11,1.103
15.468,-35.04,1.079
15.493,-34.91,1.103
15.518,-34.852,1.103
15.543,-34.878,1.114
15.568,-34.992,1.079
15.593,-35.152,1.103
15.618,-35.238,1.091
15.643,-35.217,1.126
15.668,-35.192,1.138
15.693,-35.067,1.103
15.718,-34.989,1.114
15.743,-34.988,1.114
15.768,-35.088,1.126
15.792,-35.275,1.103
15.817,-35.324,1.138
15.842,-35.291,1.114
15.867,-35.279,1.15
15.892,-35.149,1.138
15.917,-35.099,1.126
15.942,-35.157,1.114
15.967,-35.313,1.15
15.992,-35.576,1.114
16.017,-35.73,1.126
16.114,-35.913,1.161
16.139,-36.153,1.138
16.164,-36.396,1.161
16.189,-36.669,1.161
16.214,-36.701,1.138
16.239,-36.64,1.138
16.264,-36.583,1.161
16.289,-36.413,1.138
16.314,-36.268,1.15
16.338,-36.216,1.15
16.363,-36.313,1.185
16.388,-36.47,1.15
16.413,-36.621,1.15
16.438,-36.57,1.15
16.463,-36.437,1.185
16.488,-36.305,1.185
16.513,-36.134,1.161
16.538,-35.933,1.161
16.563,-35.817,1.185
16.588,-35.852,1.161
16.613,-35.988,1.161
16.638,-36.19,1.173
16.663,-36.365,1.196
16.688,-36.32,1.185
16.713,-36.207,1.173
16.738,-36.103,1.173
16.763,-35.93,1.208
16.788,-35.741,1.173
16.813,-35.627,1.173
16.838,-35.655,1.173
16.863,-35.805,1.208
16.888,-36.025,1.208
16.913,-36.234,1.196
16.938,-36.307,1.196
16.962,-36.213,1.208
16.987,-36.049,1.196
17.012,-35.896,1.208
17.108,-36.164,1.208
17.133,-36.303,1.22
17.158,-36.417,1.232
17.183,-36.329,1.196
17.208,-36.146,1.232
17.233,-35.902,1.255
17.258,-35.71,1.255
17.283,-35.417,1.255
17.308,-35.089,1.22
17.333,-34.896,1.255
17.358,-34.879,1.243
17.383,-35.077,1.22
17.408,-35.333,1.243
17.433,-35.585,1.243
17.458,-35.935,1.243
17.482,-36.25,1.255
17.507,-36.373,1.232
17.532,-36.313,1.243
17.557,-36.13,1.243
17.582,-35.891,1.255
17.607,-35.692,1.279
17.632,-35.331,1.243
17.657,-34.99,1.232
17.682,-34.8,1.279
17.707,-34.808,1.29
17.732,-34.993,1.267
17.757,-35.285,1.267
17.782,-35.522,1.29
17.807,-35.858,1.267
17.832,-36.234,1.267
17.857,-36.515,1.279
17.882,-36.572,1.302
17.907,-36.422,1.267
17.932,-36.201,1.279
17.957,-35.918,1.29
17.982,-35.611,1.302
18.007,-35.381,1.314
18.102,-35.601,1.279
18.127,-35.902,1.302
18.152,-36.192,1.326
18.177,-36.447,1.302
18.202,-36.85,1.302
18.227,-37.269,1.326
18.252,-37.499,1.279
18.277,-37.46,1.279
18.302,-37.224,1.302
18.327,-36.907,1.302
18.352,-36.532,1.302
18.377,-36.123,1.29
18.402,-35.69,1.314
18.427,-35.321,1.314
18.452,-35.057,1.302
18.477,-34.693,1.337
18.502,-34.182,1.314
18.527,-33.699,1.314
18.552,-33.347,1.326
18.577,-33.232,1.302
18.602,-33.348,1.349
18.626,-33.634,1.314
18.651,-34.069,1.302
18.676,-34.6,1.337
18.701,-35.148,1.337
18.726,-35.548,1.29
18.751,-35.936,1.314
18.776,-36.437,1.326
18.801,-37.009,1.326
18.826,-37.655,1.349
18.851,-38.168,1.314
18.876,-38.428,1.326
18.901,-38.437,1.349
18.926,-38.199,1.314
18.951,-37.824,1.337
18.976,-37.401,1.326
19.001,-36.936,1.349
19.095,-36.102,1.349
19.12,-35.905,1.349
19.145,-35.935,1.349
19.17,-36.185,1.349
19.195,-36.59,1.337
19.22,-37.078,1.349
19.245,-37.613,1.361
19.27,-38.18,1.326
19.295,-38.712,1.337
19.32,-39.265,1.337
19.345,-39.606,1.372
19.37,-39.98,1.337
19.395,-40.373,1.337
19.42,-40.731,1.372
19.445,-41.019,1.326
19.47,-41.314,1.337
19.495,-41.666,1.337
19.52,-42.099,1.326
19.545,-42.665,1.349
19.57,-43.384,1.372
19.595,-44.141,1.337
19.62,-44.747,1.349
19.645,-45.073,1.372
19.67,-45.31,1.337
19.695,-45.197,1.349
19.72,-44.791,1.349
19.744,-44.372,1.349
19.769,-43.803,1.337
19.794,-43.139,1.337
19.819,-42.38,1.349
19.844,-41.549,1.326
19.869,-40.688,1.326
19.894,-39.847,1.349
19.919,-39.032,1.349
19.944,-38.286,1.349
19.969,-37.604,1.349
19.994,-36.961,1.349
20.019,-36.302,1.349
20.115,-34.83,1.372
20.14,-34.083,1.349
20.165,-33.398,1.349
20.19,-32.785,1.337
20.215,-32.278,1.361
20.24,-31.905,1.349
20.264,-31.67,1.349
20.289,-31.449,1.372
20.314,-31.283,1.326
20.339,-31.247,1.372
20.364,-31.364,1.349
20.389,-31.642,1.372
20.414,-32.076,1.361
20.439,-32.652,1.372
20.464,-33.279,1.349
20.489,-33.859,1.349
20.514,-34.524,1.372
20.539,-35.194,1.372
20.564,-35.879,1.337
20.589,-36.605,1.349
20.614,-37.339,1.349
20.639,-38.032,1.349
20.664,-38.64,1.337
20.689,-39.236,1.349
20.714,-39.777,1.372
20.739,-40.204,1.349
20.764,-40.49,1.337
20.789,-40.661,1.349
20.814,-40.808,1.349
20.839,-40.976,1.349
20.864,-41.245,1.349
20.888,-41.631,1.349
20.913,-42.135,1.372
20.938,-42.736,1.372
20.963,-43.37,1.349
20.988,-43.909,1.349
21.013,-44.28,1.372
21.111,-44.451,1.337
21.136,-43.745,1.372
21.161,-42.87,1.372
21.186,-41.89,1.326
21.211,-40.848,1.337
21.236,-39.812,1.372
21.261,-38.814,1.361
21.286,-37.853,1.372
21.311,-36.958,1.337
21.336,-36.103,1.349
21.361,-35.282,1.349
21.386,-34.514,1.372
21.411,-33.754,1.372
21.436,-32.996,1.337
21.46,-32.254,1.349
21.485,-31.556,1.372
21.51,-30.935,1.372
21.535,-30.416,1.361
21.56,-30.006,1.337
21.585,-29.604,1.349
