8.442,-42.394,0
8.466,-42.024,0
8.49,-41.658,0
8.514,-41.305,0
8.537,-40.966,0
8.561,-40.635,0
8.585,-40.319,0
8.609,-40.01,0
8.633,-39.7,0
8.657,-39.401,0
8.681,-39.121,0
8.705,-38.864,0
8.729,-38.622,0
8.753,-38.402,0
8.777,-38.192,0
8.801,-37.985,0
8.824,-37.79,0
8.848,-37.599,0
8.872,-37.425,0
8.896,-37.27,0
8.92,-37.122,0
8.944,-36.986,0
8.968,-36.848,0
8.992,-36.715,0
9.016,-36.587,0
9.11,-36.371,0
9.134,-36.262,0
9.158,-36.149,0
9.182,-36.042,0
9.206,-35.942,0
9.23,-35.865,0
9.254,-35.797,0
9.278,-35.725,0
9.302,-35.666,0
9.326,-35.608,0
9.35,-35.55,0
9.374,-35.491,0
9.398,-35.436,0
9.421,-35.395,0
9.445,-35.361,0
9.469,-35.325,0
9.493,-35.283,0
9.517,-35.247,0
9.541,-35.211,0
9.565,-35.191,0
9.589,-35.174,0
9.613,-35.155,0
9.637,-35.139,0
9.661,-35.124,0
9.685,-35.108,0
9.708,-35.081,0
9.732,-35.053,0
9.756,-35.03,0
9.78,-35.018,0
9.804,-35.019,0
9.828,-35.024,0
9.852,-35.014,0
9.876,-35.003,0
9.9,-34.999,0
9.924,-34.989,0
9.948,-34.981,0
9.972,-34.976,0
9.996,-34.969,0
10.019,-34.958,0
10.115,-34.876,0
10.14,-34.888,0
10.165,-34.907,0
10.19,-34.915,0
10.215,-34.91,0
10.24,-34.904,0
10.265,-34.899,0
10.29,-34.897,0
10.315,-34.894,0
10.34,-34.9,0
10.365,-34.921,0
10.39,-34.937,0
10.415,-34.949,0
10.44,-34.977,0
10.465,-35.015,0
10.49,-35.038,0
10.514,-35.043,0
10.539,-35.054,0
10.564,-35.081,0
10.589,-35.11,0
10.614,-35.115,0
10.639,-35.124,0
10.664,-35.14,0
10.689,-35.125,0.012
10.714,-35.13,0.035
10.739,-35.133,0.07
10.764,-35.144,0.094
10.789,-35.145,0.117
10.814,-35.146,0.152
10.839,-35.156,0.188
10.864,-35.183,0.211
10.889,-35.207,0.235
10.914,-35.199,0.258
10.939,-35.187,0.282
10.964,-35.18,0.317
10.989,-35.166,0.34
11.014,-35.163,0.364
11.109,-35.153,0.457
11.134,-35.151,0.481
11.159,-35.154,0.504
11.184,-35.165,0.551
11.209,-35.18,0.598
11.234,-35.199,0.587
11.259,-35.245,0.598
11.284,-35.305,0.692
11.309,-35.305,0.657
11.334,-35.432,0.692
11.359,-35.48,0.762
11.384,-35.621,0.716
11.409,-35.717,0.739
11.434,-35.777,0.786
11.459,-35.779,0.809
11.484,-35.899,0.774
11.509,-35.838,0.821
11.534,-35.861,0.833
11.559,-35.766,0.845
11.584,-35.719,0.821
11.609,-35.665,0.868
11.634,-35.757,0.845
11.658,-35.906,0.903
11.683,-36.103,0.88
11.708,-36.281,0.868
11.733,-36.35,0.903
11.758,-36.385,0.903
11.783,-36.421,0.938
11.808,-36.411,0.915
11.833,-36.381,0.927
11.858,-36.303,0.974
11.883,-36.264,0.938
11.908,-36.183,0.938
11.933,-36.172,0.974
11.958,-36.157,0.974
11.983,-36.055,0.938
12.008,-36.077,0.938
12.105,-36.053,0.974
12.13,-35.923,0.985
12.155,-35.822,0.974
12.18,-35.781,1.044
12.204,-35.65,1.009
12.229,-35.51,1.021
12.254,-35.403,1.067
12.279,-35.419,1.056
12.304,-35.547,1.044
12.329,-35.649,1.067
12.354,-35.651,1.067
12.379,-35.751,1.044
12.404,-35.723,1.067
12.429,-35.695,1.032
12.454,-35.565,1.044
12.479,-35.481,1.091
12.504,-35.464,1.067
12.529,-35.357,1.056
12.554,-35.419,1.067
12.579,-35.455,1.056
12.604,-35.427,1.056
12.629,-35.289,1.114
12.654,-35.339,1.044
12.679,-35.421,1.067
12.704,-35.651,1.079
12.729,-35.708,1.126
12.754,-35.549,1.091
12.779,-35.647,1.091
12.804,-35.644,1.091
12.828,-35.715,1.103
12.853,-35.669,1.103
12.878,-35.48,1.114
12.903,-35.593,1.103
12.928,-35.633,1.114
12.953,-35.818,1.126
12.978,-35.79,1.161
13.003,-35.709,1.138
13.099,-35.441,1.15
